Disease,Year,Month,ym,Numerical_Month,Count
West Nile virus,2017,July,18,7,324.0
West Nile virus,2017,June,17,6,41.0
West Nile virus,2017,Mar.,14,3,6.0
West Nile virus,2017,May,16,5,7.0
West Nile virus,2017,Nov.,22,11,50.0
West Nile virus,2017,Oct.,21,10,178.0
West Nile virus,2017,Sept.,20,9,788.0
West Nile virus,2018,Apr.,27,4,3.0
West Nile virus,2018,Aug.,31,8,900.0
West Nile virus,2018,Dec.,35,12,33.0
West Nile virus,2018,Feb.,25,2,2.0
West Nile virus,2018,Jan.,24,1,2.0
West Nile virus,2018,July,30,7,292.0
West Nile virus,2018,June,29,6,13.0
West Nile virus,2018,Mar.,26,3,1.0
West Nile virus,2018,May,28,5,6.0
West Nile virus,2018,Nov.,34,11,70.0
West Nile virus,2018,Oct.,33,10,208.0
West Nile virus,2018,Sept.,32,9,1116.0
Western equine encephalitis virus,2016,Apr.,3,4,0.0
Western equine encephalitis virus,2016,Aug.,7,8,0.0
Western equine encephalitis virus,2016,Dec.,11,12,0.0
Western equine encephalitis virus,2016,Feb.,1,2,0.0
Western equine encephalitis virus,2016,Jan.,0,1,0.0
Western equine encephalitis virus,2016,July,6,7,0.0
Western equine encephalitis virus,2016,June,5,6,0.0
Western equine encephalitis virus,2016,Mar.,2,3,0.0
Western equine encephalitis virus,2016,May,4,5,0.0
Western equine encephalitis virus,2016,Nov.,10,11,0.0
Western equine encephalitis virus,2016,Oct.,9,10,0.0
Western equine encephalitis virus,2016,Sept.,8,9,0.0
Western equine encephalitis virus,2017,Apr.,15,4,0.0
Western equine encephalitis virus,2017,Aug.,19,8,0.0
Western equine encephalitis virus,2017,Dec.,23,12,0.0
Western equine encephalitis virus,2017,Feb.,13,2,0.0
Western equine encephalitis virus,2017,Jan.,12,1,0.0
Western equine encephalitis virus,2017,July,18,7,0.0
Western equine encephalitis virus,2017,June,17,6,0.0
Western equine encephalitis virus,2017,Mar.,14,3,0.0
Western equine encephalitis virus,2017,May,16,5,0.0
Western equine encephalitis virus,2017,Nov.,22,11,0.0
Western equine encephalitis virus,2017,Oct.,21,10,0.0
Western equine encephalitis virus,2017,Sept.,20,9,0.0
Western equine encephalitis virus,2018,Apr.,27,4,0.0
Western equine encephalitis virus,2018,Aug.,31,8,0.0
Western equine encephalitis virus,2018,Dec.,35,12,0.0
Western equine encephalitis virus,2018,Feb.,25,2,0.0
Western equine encephalitis virus,2018,Jan.,24,1,0.0
Western equine encephalitis virus,2018,July,30,7,0.0
Western equine encephalitis virus,2018,June,29,6,0.0
Western equine encephalitis virus,2018,Mar.,26,3,0.0
Western equine encephalitis virus,2018,May,28,5,0.0
Western equine encephalitis virus,2018,Nov.,34,11,0.0
Western equine encephalitis virus,2018,Oct.,33,10,0.0
Western equine encephalitis virus,2018,Sept.,32,9,0.0
Yellow fever,2016,Apr.,3,4,0.0
Yellow fever,2016,Aug.,7,8,0.0
Yellow fever,2016,Dec.,11,12,1.0
Yellow fever,2016,Feb.,1,2,0.0
Yellow fever,2016,Jan.,0,1,0.0
Yellow fever,2016,July,6,7,0.0
Yellow fever,2016,June,5,6,0.0
Yellow fever,2016,Mar.,2,3,0.0
Yellow fever,2016,May,4,5,0.0
Yellow fever,2016,Nov.,10,11,0.0
Yellow fever,2016,Oct.,9,10,0.0
Yellow fever,2016,Sept.,8,9,0.0
Yellow fever,2017,Apr.,15,4,0.0
Yellow fever,2017,Aug.,19,8,0.0
Yellow fever,2017,Dec.,23,12,0.0
Yellow fever,2017,Feb.,13,2,0.0
Yellow fever,2017,Jan.,12,1,0.0
Yellow fever,2017,July,18,7,0.0
Yellow fever,2017,June,17,6,0.0
Yellow fever,2017,Mar.,14,3,0.0
Yellow fever,2017,May,16,5,0.0
Yellow fever,2017,Nov.,22,11,0.0
Yellow fever,2017,Oct.,21,10,0.0
Yellow fever,2017,Sept.,20,9,0.0
Yellow fever,2018,Apr.,27,4,0.0
Yellow fever,2018,Aug.,31,8,0.0
Yellow fever,2018,Dec.,35,12,0.0
Yellow fever,2018,Feb.,25,2,0.0
Yellow fever,2018,Jan.,24,1,0.0
Yellow fever,2018,July,30,7,0.0
Yellow fever,2018,June,29,6,0.0
Yellow fever,2018,Mar.,26,3,0.0
Yellow fever,2018,May,28,5,0.0
Yellow fever,2018,Nov.,34,11,0.0
Yellow fever,2018,Oct.,33,10,0.0
Yellow fever,2018,Sept.,32,9,0.0
Zika virus infection,2016,Apr.,3,4,39.0
Zika virus infection,2016,Aug.,7,8,86.0
Zika virus infection,2016,Dec.,11,12,174.0
Zika virus infection,2016,Feb.,1,2,25.0
Zika virus infection,2016,Jan.,0,1,5.0
Zika virus infection,2016,July,6,7,103.0
Zika virus infection,2016,June,5,6,74.0
Zika virus infection,2016,Mar.,2,3,38.0
Zika virus infection,2016,May,4,5,48.0
Zika virus infection,2016,Nov.,10,11,113.0
Zika virus infection,2016,Oct.,9,10,153.0
Zika virus infection,2016,Sept.,8,9,98.0
Zika virus infection,2017,Apr.,15,4,83.0
Zika virus infection,2017,Aug.,19,8,34.0
Zika virus infection,2017,Dec.,23,12,46.0
Zika virus infection,2017,Feb.,13,2,60.0
Zika virus infection,2017,Jan.,12,1,62.0
Zika virus infection,2017,July,18,7,74.0
Zika virus infection,2017,June,17,6,66.0
Zika virus infection,2017,Mar.,14,3,44.0
Zika virus infection,2017,May,16,5,73.0
Zika virus infection,2017,Nov.,22,11,35.0
Zika virus infection,2017,Oct.,21,10,36.0
Zika virus infection,2017,Sept.,20,9,45.0
Zika virus infection,2018,Apr.,27,4,31.0
Zika virus infection,2018,Aug.,31,8,14.0
Zika virus infection,2018,Dec.,35,12,34.0
Zika virus infection,2018,Feb.,25,2,30.0
Zika virus infection,2018,Jan.,24,1,20.0
Zika virus infection,2018,July,30,7,14.0
Zika virus infection,2018,June,29,6,14.0
Zika virus infection,2018,Mar.,26,3,22.0
Zika virus infection,2018,May,28,5,20.0
Zika virus infection,2018,Nov.,34,11,11.0
Zika virus infection,2018,Oct.,33,10,20.0
Zika virus infection,2018,Sept.,32,9,23.0
congenital,2016,Apr.,3,4,0.0
congenital,2016,Aug.,7,8,1.0
congenital,2016,Dec.,11,12,5.0
congenital,2016,Feb.,1,2,0.0
congenital,2016,Jan.,0,1,0.0
congenital,2016,July,6,7,6.0
congenital,2016,June,5,6,1.0
congenital,2016,Mar.,2,3,1.0
congenital,2016,May,4,5,2.0
congenital,2016,Nov.,10,11,3.0
congenital,2016,Oct.,9,10,7.0
congenital,2016,Sept.,8,9,4.0
congenital,2017,Apr.,15,4,3.0
congenital,2017,Aug.,19,8,0.0
congenital,2017,Dec.,23,12,0.0
congenital,2017,Feb.,13,2,4.0
congenital,2017,Jan.,12,1,7.0
congenital,2017,July,18,7,0.0
congenital,2017,June,17,6,2.0
congenital,2017,Mar.,14,3,2.0
congenital,2017,May,16,5,1.0
congenital,2017,Nov.,22,11,1.0
congenital,2017,Oct.,21,10,2.0
congenital,2017,Sept.,20,9,0.0
congenital,2018,Apr.,27,4,0.0
congenital,2018,Aug.,31,8,1.0
congenital,2018,Dec.,35,12,0.0
congenital,2018,Feb.,25,2,0.0
congenital,2018,Jan.,24,1,0.0
congenital,2018,July,30,7,0.0
congenital,2018,June,29,6,0.0
congenital,2018,Mar.,26,3,0.0
congenital,2018,May,28,5,1.0
congenital,2018,Nov.,34,11,0.0
congenital,2018,Oct.,33,10,0.0
congenital,2018,Sept.,32,9,0.0
non-congenital,2016,Apr.,3,4,190.0
non-congenital,2016,Aug.,7,8,1001.0
non-congenital,2016,Dec.,11,12,238.0
non-congenital,2016,Feb.,1,2,180.0
non-congenital,2016,Jan.,0,1,139.0
non-congenital,2016,July,6,7,1147.0
non-congenital,2016,June,5,6,574.0
non-congenital,2016,Mar.,2,3,137.0
non-congenital,2016,May,4,5,287.0
non-congenital,2016,Nov.,10,11,341.0
non-congenital,2016,Oct.,9,10,378.0
non-congenital,2016,Sept.,8,9,520.0
non-congenital,2017,Apr.,15,4,39.0
non-congenital,2017,Aug.,19,8,61.0
non-congenital,2017,Dec.,23,12,23.0
non-congenital,2017,Feb.,13,2,48.0
non-congenital,2017,Jan.,12,1,80.0
non-congenital,2017,July,18,7,44.0
non-congenital,2017,June,17,6,28.0
non-congenital,2017,Mar.,14,3,34.0
non-congenital,2017,May,16,5,25.0
non-congenital,2017,Nov.,22,11,25.0
non-congenital,2017,Oct.,21,10,37.0
non-congenital,2017,Sept.,20,9,53.0
non-congenital,2018,Apr.,27,4,6.0
non-congenital,2018,Aug.,31,8,10.0
non-congenital,2018,Dec.,35,12,5.0
non-congenital,2018,Feb.,25,2,7.0
non-congenital,2018,Jan.,24,1,12.0
non-congenital,2018,July,30,7,11.0
non-congenital,2018,June,29,6,3.0
non-congenital,2018,Mar.,26,3,7.0
non-congenital,2018,May,28,5,2.0
non-congenital,2018,Nov.,34,11,4.0
non-congenital,2018,Oct.,33,10,8.0
non-congenital,2018,Sept.,32,9,4.0
